Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required,Year,Month,WeekOfYear,DayOfWeek,Is_Quarter_End,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Mean_6,Rolling_Max_3,Rolling_Min_3,Rolling_STD_3,Demand_Velocity_1,Demand_Velocity_2,Demand_Acceleration,Demand_Volatility_3,Peak_Spike_Flag,Dip_Drop_Flag,Inventory_Utilization,Lead_Time_Category,Demand_Growth,Inventory_Coverage,Budget_Utilization,Supplier_Risk_Score,Seasonal_Demand_Index,Transportation_Cost_Index
13,2021-09-01,3,7,6,3,0,0,0,2,0.3973665850750691,-0.3755524593160945,-0.1515181077313939,-0.34833608740245753,-1.0258081301232391,-0.3005887865875888,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,0,414.0,2021,9,35,2,0,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,424.0,477.0,818.0,573.0,583.8333333333334,818.0,424.0,213.82469455140117,-53.0,-341.0,288.0,0.37316699968539474,0.0,1.0,0.04663581337373476,1,-0.1108786610878661,0.4564459930313589,0.27612308039061606,0.10026268061540287,0.8591531589224713,0.5519999449042908
29,2021-09-08,3,7,6,3,0,0,3,0,1.9711373717450806,0.6810116555378065,-0.9721816981583864,-0.5563481469117872,-1.107230664999923,0.06759589052006498,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,0,902.0,2021,9,36,2,0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,414.0,424.0,477.0,438.3333333333333,498.5,477.0,414.0,33.85754470326135,-10.0,-53.0,43.0,0.07724154508938227,0.0,0.0,0.14293342801186645,0,-0.023529411764705882,1.8277693474962065,0.2520001749128603,0.048555856380279476,0.8591531589224713,0.6669999326194462
13,2021-09-15,3,7,6,3,0,0,3,1,0.622190983170785,-0.24665554327107142,-0.03428045195610925,-0.13649825000848873,-0.9950059636374722,-0.5304562889345841,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,0,475.0,2021,9,37,2,0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,902.0,414.0,424.0,580.0,579.8333333333334,902.0,414.0,278.90500174790697,488.0,-10.0,498.0,0.4808706843779313,1.0,0.0,0.058383766361011454,1,1.1759036144578314,0.5645438898450946,0.5638389143479057,0.11864756187749678,0.8591531589224713,0.4829999520085791
29,2021-09-22,3,7,6,3,0,0,1,2,2.1687103276473763,0.8860749310639795,-0.9331024795666248,-0.26920149939805427,-1.031383761266234,0.47270120161665774,-0.12067956059253059,-0.859814986224973,0.4705313733598412,2,0,968.0,2021,9,38,2,0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,475.0,902.0,414.0,597.0,585.0,902.0,414.0,265.8928355559811,-427.0,488.0,-915.0,0.44538162663679204,0.0,0.0,0.16162335321889756,0,-0.4728682170542636,1.5183946488294315,0.3117579880040194,0.05901828707256495,0.8591531589224713,0.7773999223432205
29,2021-09-29,3,7,6,3,0,0,1,2,1.8825701846164653,-0.7934909446741994,-0.8549440423831017,-0.8215210764214965,-0.9366200711631657,0.8065865676428893,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,0,860.0,2021,9,39,2,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,968.0,475.0,902.0,781.6666666666666,610.0,968.0,475.0,267.62349174415414,493.0,-427.0,920.0,0.34237546480221687,0.0,0.0,0.008543965808928506,0,1.0357142857142858,0.061328790459965934,0.6750315386812047,0.04590911975315392,0.8591531589224713,0.8624999150271231
11,2021-10-06,3,7,6,3,0,0,0,2,1.555552878295424,0.09316359902944385,-0.0733596705478708,-0.1447202432859309,-1.0215505955476238,-0.29940006755928655,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,1,758.0,2021,10,40,2,0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,860.0,968.0,475.0,767.6666666666666,673.8333333333334,968.0,475.0,259.14539033780505,-108.0,493.0,-601.0,0.33757540637696615,0.0,0.0,0.08935564241837729,1,-0.11145510835913312,0.6530789245446661,0.5803472239347357,0.11577579085991391,1.242837524835889,0.5519999449387553
29,2021-10-13,3,7,6,3,0,0,0,2,2.376502574372205,1.2727656791990487,-0.5032310750572478,0.4755595780905591,-0.9773479569398962,1.4662230417892232,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,1,1008.0,2021,10,41,2,0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,758.0,860.0,968.0,862.0,729.5,968.0,758.0,105.01428474260068,-102.0,-108.0,6.0,0.12182631499343101,0.0,0.0,0.19686721218072764,1,-0.11846689895470383,1.2815758980301275,0.5806208702048045,0.11543543017960624,1.242837524835889,1.0579998951469074
29,2021-10-20,3,7,6,3,0,0,4,0,2.5451208729439916,2.3381182201469284,-0.9721816981583864,-0.6412317161971447,-0.977835206620783,-0.20750562456169033,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,1,1077.5,2021,10,42,2,0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1008.0,758.0,860.0,875.3333333333334,828.5,1008.0,758.0,125.70335450310523,250.0,-102.0,352.0,0.14360626778413085,0.0,0.0,0.2939658236134464,0,0.32938076416337286,1.8845568657284137,0.5908650003705808,0.046134068222243425,1.242837524835889,0.57499994301057
11,2021-10-27,3,7,6,3,0,0,4,0,0.6801002978318028,2.0324762904341087,-0.03428045195610925,-0.44697195865392325,-1.08086843552342,-0.3552069792614098,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,1,500.0,2021,10,43,2,0,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1077.5,1008.0,758.0,947.8333333333334,857.75,1077.5,758.0,168.032982873403,69.5,250.0,-180.5,0.177281147635581,0.0,0.0,0.26610893509058575,1,0.0688800792864222,1.5756191814509046,0.7154432166189992,0.10128581504797042,1.242837524835889,0.5404999456118608
13,2021-11-03,3,7,6,3,0,0,3,1,0.6324102739933176,1.0969971573194717,-0.03428045195610925,-0.5030732786276452,-0.6784459233524122,-0.2867758929854771,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,1,479.0,2021,11,44,2,0,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,500.0,1077.5,1008.0,861.8333333333334,861.9166666666666,1077.5,500.0,315.2777875673028,-577.5,69.5,-647.0,0.3658222207415362,0.0,1.0,0.1808472762889867,1,-0.5354659248956884,1.177515935870195,0.3371734155255236,0.0981486189277722,1.242837524835889,0.5289999497653162
29,2021-11-10,3,7,6,3,0,0,3,1,1.2149098508776726,-0.2036899045893971,-1.167577791117194,-1.0006696141766998,-0.6757499429656459,2.435679433527322,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,1,666.0,2021,11,45,2,0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,479.0,500.0,1077.5,685.5,780.4166666666666,1077.5,479.0,339.6442992308277,-21.0,-577.5,556.5,0.4954694300162413,0.0,1.0,0.062299750690103683,0,-0.041916167664670656,0.5098324836125273,0.4246402866778364,0.02870324098878166,1.242837524835889,1.2813728831688282
13,2021-11-17,3,7,6,3,0,0,0,2,-0.9004833493865637,-0.797396911827079,-0.03428045195610925,0.28655822077723864,-0.695547419221095,0.9117558723033656,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,1,0.0,2021,11,46,2,0,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,666.0,479.0,500.0,548.3333333333334,748.0833333333334,666.0,479.0,102.44185342589886,187.0,-21.0,208.0,0.1868240453939059,0.0,0.0,0.008187967233556484,1,0.38958333333333334,0.0837378640776699,0.5457657209858159,0.14230495745028202,1.242837524835889,0.862499917899236
13,2021-11-24,3,7,6,3,0,0,4,2,0.6630681464609152,-0.23493764181243298,-0.19059732632315546,-0.17011721349690304,-0.7136909359641512,-0.5320777254180898,-0.12067956059253059,-0.859814986224973,0.11406354162613966,2,1,480.0,2021,11,47,2,0,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.0,666.0,479.0,381.6666666666667,621.75,666.0,0.0,343.5030324951053,-666.0,187.0,-853.0,0.9000079218210291,0.0,1.0,0.05945176208712752,1,-0.9985007496251874,0.8728222996515679,0.0,0.10723553564927972,1.242837524835889,0.4634499557720127
13,2021-12-01,3,7,6,3,0,0,3,2,1.3171027591029978,0.5794565095629398,-0.30783498209844007,-0.9792183677725762,-0.5299939162450866,-1.0960435999404181,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,3,696.0,2021,12,48,2,0,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,480.0,0.0,666.0,382.0,533.75,666.0,0.0,343.64516583243244,480.0,-666.0,1146.0,0.8995946514044135,1.0,0.0,0.1336774650521939,1,2.0,1.9608355091383811,0.280706027042789,0.06130499833935775,1.061737554904526,0.2989999721840641
29,2021-12-08,3,7,6,3,0,0,3,0,2.1823360487440864,1.7004690824393522,-0.42507263787372473,0.720410918951005,-0.4221659316526314,1.9356299283626612,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,3,958.0,2021,12,49,2,0,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,696.0,480.0,0.0,392.0,470.1666666666667,696.0,0.0,356.2471052513971,216.0,480.0,-264.0,0.9087936126618903,1.0,0.0,0.23584905618396396,1,0.4490644490644491,3.371501272264631,0.5892180765334701,0.13257300248253026,1.061737554904526,1.1039998987904174
29,2021-12-15,3,7,6,3,0,0,3,1,2.5451208729439916,2.3381182201469284,-0.6986271680160556,1.021571891926181,-0.40770166332099844,2.435679433527322,-0.12067956059253059,-0.859814986224973,0.4705313733598412,4,3,1077.5,2021,12,50,2,0,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,958.0,696.0,480.0,711.3333333333334,546.5,958.0,480.0,239.36861392700047,262.0,216.0,46.0,0.3365069501807839,1.0,0.0,0.2939658236134464,0,0.37589670014347204,2.318437061300889,0.8632326033554278,0.11977603721273977,1.061737554904526,1.2350837676590198
11,2021-12-22,3,7,6,3,0,0,1,2,0.8095446482505483,2.3381182201469284,-0.19059732632315546,-0.20125365676698145,-0.44797418708451797,-0.6543739318078389,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,3,532.0,2021,12,51,2,0,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1077.5,958.0,696.0,910.5,646.25,1077.5,696.0,195.13520953431274,119.5,262.0,-142.5,0.21431653749714152,0.0,0.0,0.2939658236134464,1,0.1246089676746611,1.811848601206802,0.7182947399672296,0.10563651517436996,1.061737554904526,0.4139999619136777
11,2021-12-29,3,7,6,3,0,0,4,0,-0.05568864139054027,1.9192032430006036,0.5519078269203139,0.48628520634998385,-0.3761694376075151,-0.7693704490732993,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,3,289.0,2021,12,52,2,0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,532.0,1077.5,958.0,855.8333333333334,623.9166666666666,1077.5,532.0,286.74218966404896,-545.5,119.5,-665.0,0.33504442412495195,0.0,1.0,0.25578497640479714,1,-0.5057950857672694,1.6771056214744213,0.3493610943174201,0.20045548039645766,1.061737554904526,0.37949996542395825
13,2022-01-05,3,7,6,3,0,0,4,1,0.8947054051049862,0.8333443745001065,-0.03428045195610925,-0.6686273596374623,-0.013085855944846571,-0.013287453274528262,-0.12067956059253059,-0.859814986224973,0.11406354162613966,4,3,556.0,2022,1,1,2,0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,289.0,532.0,1077.5,632.8333333333334,672.0833333333334,1077.5,289.0,403.80513039501284,-243.0,-545.5,302.5,0.6380907938068553,0.0,1.0,0.15681737245137528,1,-0.45590994371482174,1.3899552984485932,0.21638809926936392,0.08889080430112423,1.061737554904526,0.5531499519443308
11,2022-01-12,3,7,6,3,0,0,2,0,0.7720739152345957,-0.17439515094280095,-0.03428045195610925,-0.19217812130833695,0.14463963833508156,0.9165779751831294,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,3,516.0,2022,1,2,2,0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,556.0,289.0,532.0,459.0,684.75,556.0,289.0,147.7125587077818,267.0,-243.0,510.0,0.32181384638266525,0.0,0.0,0.06496974000539385,1,0.9206896551724137,0.7934782608695652,0.5020138086272276,0.11553393324457263,1.061737554904526,0.772799934190183
13,2022-01-19,3,7,6,3,0,0,0,1,-0.3758930871632266,-0.41461213084488935,-0.22967654491491699,-0.24588550320845667,-0.022876446485773087,-0.7469542052130245,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,3,483.0,2022,1,3,2,0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,516.0,556.0,289.0,453.6666666666667,654.75,556.0,289.0,144.00115740275564,-40.0,267.0,-307.0,0.3174162106434832,0.0,0.0,0.04307582762001455,1,-0.0718132854578097,0.532258064516129,0.3398705110036423,0.10104789162400542,1.061737554904526,0.3679999679893883
29,2022-01-26,3,7,6,3,0,0,1,1,2.2232132120342167,1.5188416098304562,-0.8549440423831017,-0.899602895576241,-0.007637617884964682,0.16563955019328883,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,3,964.0,2022,1,4,2,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,483.0,516.0,556.0,518.3333333333334,575.5833333333334,556.0,483.0,36.555893277736175,-33.0,-40.0,7.0,0.07052583776040733,0.0,0.0,0.21929512242916496,0,-0.06382978723404255,2.3722721437740693,0.32794311436871626,0.043414062797274576,1.061737554904526,0.5979999480841196
11,2022-02-02,3,7,6,3,0,0,1,1,0.8776732537340985,0.47008942928231423,0.39559095255326776,1.5184964979107982,0.18497757174304177,-1.2675642165346752,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,3,537.0,2022,2,5,2,0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,964.0,483.0,516.0,654.3333333333334,556.6666666666666,964.0,483.0,268.6863102827037,481.0,-33.0,514.0,0.41062604102360156,1.0,0.0,0.12370950494177732,1,0.993801652892562,1.0605289928789419,0.6069530827288073,0.2586063333631928,1.061737554904526,0.2299999805123461
11,2022-02-09,3,7,6,3,0,0,3,0,1.4158892370541458,1.3313551864922408,-0.19059732632315546,-0.01585348839845357,0.004137103036571369,-0.28636248065777437,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,3,736.0,2022,2,6,2,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,537.0,964.0,483.0,661.3333333333334,557.5,964.0,483.0,263.50395316452716,-427.0,481.0,-908.0,0.3984434715424785,0.0,0.0,0.20220719081130797,1,-0.44248704663212435,1.7151484650226472,0.39845062843018836,0.11515779102150189,1.061737554904526,0.4829999581309845
11,2022-02-16,3,7,6,3,0,0,4,0,0.6392231345416726,0.36853428330744764,-0.11243888913963235,0.17341770467944248,0.20381942140144965,-0.49919944317196474,-0.12067956059253059,-0.859814986224973,0.023628986851013757,4,3,493.0,2022,2,7,2,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,736.0,537.0,964.0,745.6666666666666,632.0,964.0,537.0,213.66406654684207,199.0,-427.0,626.0,0.2865409883970928,0.0,0.0,0.11445354198210478,1,0.36988847583643125,0.8611607142857143,0.535711266536991,0.13042799169699076,1.061737554904526,0.41859996461567534
13,2022-02-23,3,7,6,3,0,3,2,0,0.727790321670288,-0.629440324253261,0.47374938973679087,1.5910545731092378,0.2196334831299054,-0.8422439615344863,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,3,511.0,2022,2,8,2,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,493.0,736.0,537.0,588.6666666666666,621.5,736.0,493.0,129.47715371189346,-243.0,199.0,-442.0,0.2199498610063333,0.0,0.0,0.02349590597455339,1,-0.32971506105834464,0.2238552854720181,0.3263670963635792,0.2723604745884753,1.061737554904526,0.33349997186458974
13,2022-03-02,3,7,6,3,0,0,1,2,1.5930236113113765,0.29041494024985787,0.2392740781862216,0.17629552196891518,0.552001646844391,-0.18176332570395382,-0.12067956059253059,-0.859814986224973,0.11406354162613966,0,2,786.0,2022,3,9,2,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,511.0,493.0,736.0,580.0,620.6666666666666,736.0,493.0,135.39940915676092,18.0,-243.0,261.0,0.23344725314187656,0.0,0.0,0.10733357047466435,1,0.03643724696356275,1.0378657487091223,0.38992353844993594,0.1555874823712031,0.9631444622106695,0.4760999614273699
13,2022-03-09,3,7,6,3,0,0,3,1,0.8981118353791636,-0.8130207804385969,-0.0733596705478708,0.4132969704874604,0.28861295882638216,1.3411013903446138,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,565.0,2022,3,10,2,0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,786.0,511.0,493.0,596.6666666666666,671.1666666666666,786.0,493.0,164.21429089252038,275.0,18.0,257.0,0.27521947733015467,1.0,0.0,0.0067639729320684,1,0.537109375,0.06358059118795316,0.732979782727634,0.1463433909739821,0.9631444622106695,0.8624999278544118
29,2022-03-16,3,7,6,3,0,0,0,2,2.2436517936792817,0.35291041469592965,-0.7377063866078172,0.6647068338135494,0.34596141636649885,0.843128745417791,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,2,996.0,2022,3,11,2,0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,565.0,786.0,511.0,620.6666666666666,604.6666666666666,786.0,511.0,145.70632564625777,-221.0,275.0,-496.0,0.23475777115791632,0.0,0.0,0.11302954768061668,0,-0.28081321473951715,1.0214477211796247,0.4355910689693356,0.10340783710972301,0.9631444622106695,0.7359999388677098
11,2022-03-23,3,7,6,3,0,0,3,0,0.755041763863708,-0.6665470122056162,-0.0733596705478708,-0.8310527129298935,0.3187680209464632,-0.11472419205575271,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,2,522.0,2022,3,12,2,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,996.0,565.0,786.0,782.3333333333334,681.1666666666666,996.0,565.0,215.5233939351675,431.0,-221.0,652.0,0.27548793078008715,1.0,0.0,0.02011391950851919,1,0.7614840989399293,0.14425531914893616,0.7806365614250108,0.07817921505625561,0.9631444622106695,0.5059999578312586
11,2022-03-30,3,7,6,3,0,0,4,1,0.7584481941378856,-0.08455790642657277,-0.26875576350667857,-0.6603717722322806,0.2103384320534975,-1.2178580912983208,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,2,497.0,2022,3,13,2,0,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,522.0,996.0,565.0,694.3333333333334,645.5,996.0,522.0,262.1341895543833,-474.0,431.0,-905.0,0.3775336329030921,0.0,0.0,0.07315770723895033,1,-0.4754262788365095,0.5910834132310642,0.3327841223512201,0.07841134092694417,0.9631444622106695,0.24149997960252248
13,2022-04-06,3,7,6,3,0,0,1,1,0.5915331107031874,0.44274765921215786,-0.22967654491491699,-0.5525875403090782,0.3717633553377841,-1.1027503003330232,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,451.0,2022,4,14,2,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,497.0,522.0,996.0,671.6666666666666,646.1666666666666,996.0,497.0,281.15891117539445,-25.0,-474.0,449.0,0.4185988689668573,0.0,1.0,0.12121751491417317,1,-0.04780114722753346,1.012388503468781,0.3178886203290676,0.08564714248917671,0.9631444622106695,0.2644999780997153
13,2022-04-13,3,7,6,3,0,0,1,2,0.7856996363313057,-0.6060045213359841,-0.1515181077313939,-0.40213937246951637,0.3389365631378292,-0.28532636751356977,-0.12067956059253059,-0.859814986224973,0.11406354162613966,2,2,537.0,2022,4,15,2,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,451.0,497.0,522.0,490.0,636.1666666666666,522.0,451.0,36.013886210737276,-46.0,-25.0,-21.0,0.07349772546073474,0.0,0.0,0.025631897426785517,1,-0.09236947791164658,0.29327902240325865,0.33251558889991106,0.09743819651425158,0.9631444622106695,0.463449961472649
11,2022-04-20,3,7,6,3,0,0,4,1,0.8981118353791636,0.06777481253572719,0.004798766635652295,-0.7753256863110842,0.34989857821776404,-0.5824323318184178,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,2,575.0,2022,4,16,2,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,537.0,451.0,497.0,495.0,594.6666666666666,537.0,451.0,43.03486958269927,86.0,-46.0,132.0,0.0869391287137535,0.0,0.0,0.08704165167845915,1,0.1902654867256637,0.9858870967741935,0.39023157257834995,0.08461654517376024,0.9631444622106695,0.3909999675391066
13,2022-04-27,3,7,6,3,0,0,3,1,0.755041763863708,0.7064004420315232,0.20019485959446004,1.1292634537823016,0.1837130706219595,-1.1279086196521286,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,546.0,2022,4,17,2,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,575.0,537.0,451.0,521.0,596.3333333333334,575.0,451.0,63.529520697073934,38.0,86.0,-48.0,0.12193765734682796,0.0,0.0,0.1452474187517846,1,0.07063197026022305,1.5632183908045978,0.3593438830765294,0.21262459979327442,0.9631444622106695,0.2644999775856608
13,2022-05-04,3,7,6,3,0,0,0,2,0.7822932060571282,-0.34821068924593807,-0.1515181077313939,0.12138376088305236,0.20403868797973182,-0.5178406698599078,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,540.0,2022,5,18,2,0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,546.0,575.0,537.0,552.6666666666666,521.3333333333334,575.0,537.0,19.85782801147425,-29.0,38.0,-67.0,0.035930930613084944,0.0,0.0,0.049127803401338904,1,-0.050347222222222224,0.4984948826008429,0.38253049484295737,0.12492132816497252,0.9631444622106695,0.41399996500546926
13,2022-05-11,3,7,6,3,0,0,3,2,0.6766938675576253,0.24549631799174382,-0.3469142006902016,-0.5347979827112379,-0.07478915797024087,-0.5762279759782315,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,508.0,2022,5,19,2,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,540.0,546.0,575.0,553.6666666666666,524.3333333333334,575.0,540.0,18.717193521820835,-6.0,-29.0,23.0,0.03380588774911853,0.0,0.0,0.1032395868578861,1,-0.010968921389396709,1.045673076923077,0.36519312428838685,0.08063994435749862,0.9631444622106695,0.41399996374693265
11,2022-05-18,3,7,6,3,0,0,2,0,0.8708603931857436,-0.8110677968621571,-0.30783498209844007,-0.6729758512541093,0.1345242793881505,0.7875741203219786,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,2,541.0,2022,5,20,2,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,508.0,540.0,546.0,531.3333333333334,526.1666666666666,546.0,508.0,20.428737928058133,-32.0,-6.0,-26.0,0.038448063130948874,0.0,0.0,0.006941972219754411,1,-0.059149722735674676,0.07326236693800876,0.45006918736050333,0.07598368787227767,0.9631444622106695,0.7417499367540817
13,2022-05-25,3,7,6,3,0,3,4,2,0.8061382179763708,-0.19587797028363813,-0.19059732632315546,-0.41447376407657555,0.3046192645357594,-0.07104119635326188,-0.12067956059253059,-0.859814986224973,0.11406354162613966,3,2,526.0,2022,5,21,2,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,541.0,508.0,540.0,529.6666666666666,541.1666666666666,541.0,508.0,18.770544300400022,33.0,-32.0,65.0,0.03543840896038251,0.0,0.0,0.06301174784084773,1,0.06483300589390963,0.6670854271356784,0.41186487747250294,0.09468653883015032,0.9631444622106695,0.5174999567978458
11,2022-06-01,3,7,6,3,0,3,4,2,0.6528488556383827,0.3724402504603271,-0.1515181077313939,-0.46955821384435315,-0.3170014848451158,-0.26870323077456115,-0.12067956059253059,-0.859814986224973,0.023628986851013757,2,0,485.0,2022,6,22,2,0,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,526.0,541.0,508.0,525.0,539.3333333333334,541.0,508.0,16.52271164185662,-15.0,33.0,-48.0,0.031471831099311065,0.0,0.0,0.11480954055747679,1,-0.027675276752767528,1.226235741444867,0.38067072047856604,0.0938989433748953,0.8591531589224713,0.5082999540538837
11,2022-06-08,3,7,6,3,0,3,4,1,0.5438430868647022,-0.4868725231731598,-0.03428045195610925,-0.8373775351748982,-0.26727023117345894,-1.188243449409496,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,0,440.0,2022,6,23,2,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,485.0,526.0,541.0,517.3333333333334,524.3333333333334,541.0,485.0,28.988503468328144,-41.0,-15.0,-26.0,0.056034477270586414,0.0,0.0,0.03648985397563216,1,-0.0777988614800759,0.3954983922829582,0.29621202650236245,0.07945426348128636,0.8591531589224713,0.26449997624865224
29,2022-06-15,3,7,6,3,0,3,4,1,1.8450994516005126,0.5345378873048258,-1.0894193539336712,-0.6711194239192454,-0.19292387817647272,1.530719136090581,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,0,872.0,2022,6,24,2,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,440.0,485.0,526.0,483.6666666666667,506.6666666666667,526.0,440.0,43.01550108197338,-45.0,-41.0,-4.0,0.08893625125970546,0.0,0.0,0.12958348143541568,0,-0.09259259259259259,1.5020632737276478,0.3588368404619027,0.039847588722242075,0.8591531589224713,0.9659999141006377
11,2022-06-22,3,7,6,3,0,3,1,2,0.6528488556383827,-0.4302359994564073,-0.11243888913963235,-0.5821733544887447,-0.24781657231708154,0.5515368470325241,-0.12067956059253059,-0.859814986224973,0.023628986851013757,4,0,494.0,2022,6,25,2,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,872.0,440.0,485.0,599.0,562.0,872.0,440.0,237.49315779617737,432.0,-45.0,477.0,0.39648272759824726,1.0,0.0,0.04165183331852646,1,0.9795918367346939,0.39,0.7252649001243467,0.08989980455480691,0.8591531589224713,0.7175999357269389
11,2022-06-29,3,7,6,3,0,3,1,0,0.45868233001026437,0.08730464830012462,-0.30783498209844007,-0.28854981005230557,-0.34793113185566527,-0.7639500361770771,-0.12067956059253059,-0.859814986224973,0.023628986851013757,3,0,443.0,2022,6,26,2,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,494.0,872.0,440.0,602.0,559.6666666666666,872.0,440.0,235.38054295119636,-378.0,432.0,-810.0,0.3909975731581738,0.0,0.0,0.08882164455531925,1,-0.4329896907216495,0.8275290215588723,0.325636085139202,0.09440983774631219,0.8591531589224713,0.3794999655544911
29,2022-07-06,3,7,6,3,0,3,2,2,2.5451208729439916,1.628208690111082,-1.011260916750148,-1.2169973956043247,-0.48227822862917263,-0.23428727791745926,-0.12067956059253059,-0.859814986224973,0.4705313733598412,3,0,1077.5,2022,7,27,2,0,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,443.0,494.0,872.0,603.0,543.3333333333334,872.0,443.0,234.3522989006082,-51.0,-378.0,327.0,0.3886439386636299,0.0,1.0,0.22926308253958155,0,-0.10303030303030303,2.1324503311258276,0.2703290386638859,0.028518784231864897,0.8591531589224713,0.5289999511068711
